Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,load,maspref,vmaspref,nfcp,nfcn,fii,icp,icn,nfc,ic
119,1,1,27,17,3,3,Slide32.bmp,7929,2,0,3,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
119,1,1,63,14,3,3,Slide29.bmp,9728,2,7,0,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
119,1,1,24,13,5,5,Slide23.bmp,8646,2,5,0,6,5,16,24,6,1,18
,,,,,,,,,,,,,,,,,,
120,1,1,53,33,7,7,Slide32.bmp,5567,4,0,7,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
120,1,1,49,30,3,3,Slide26.bmp,6925,4,3,0,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
120,1,1,62,29,8,8,Slide28.bmp,7710,4,8,0,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
120,1,1,27,17,6,6,Slide32.bmp,3462,1,0,6,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
120,1,1,50,14,6,6,Slide27.bmp,6409,1,4,0,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
120,1,1,11,13,5,5,Slide21.bmp,11109,1,5,0,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
120,1,1,14,9,2,2,Slide32.bmp,6239,2,0,8,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
120,1,1,24,6,7,7,Slide23.bmp,15114,2,3,0,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
120,1,1,37,5,3,3,Slide25.bmp,32406,2,7,0,11,4,9,14,11,7,3
,,,,,,,,,,,,,,,,,,
121,1,1,66,41,3,3,Slide32.bmp,370,6,0,7,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,49,38,7,7,Slide26.bmp,3076,6,7,0,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,23,37,5,5,Slide22.bmp,3966,6,5,0,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,40,25,4,4,Slide32.bmp,3172,1,0,6,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,63,22,1,1,Slide29.bmp,3609,1,9,0,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,11,21,2,2,Slide21.bmp,2846,1,8,0,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,27,17,7,7,Slide32.bmp,2125,2,0,7,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,62,14,8,8,Slide28.bmp,5886,2,8,0,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,10,13,4,4,Slide20.bmp,8310,2,4,0,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,14,9,3,3,Slide32.bmp,2645,4,0,7,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,50,6,5,5,Slide27.bmp,10053,4,5,0,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
121,1,1,36,5,9,9,Slide24.bmp,8073,4,9,0,11,6,16,16,15,5,1
,,,,,,,,,,,,,,,,,,
122,1,1,66,41,5,5,Slide32.bmp,716,4,0,5,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,23,38,4,4,Slide22.bmp,5798,4,4,0,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,49,37,6,6,Slide26.bmp,4002,4,6,0,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,53,33,9,9,Slide32.bmp,1332,1,0,9,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,11,30,4,4,Slide21.bmp,2457,1,6,0,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,50,29,3,3,Slide27.bmp,6407,1,7,0,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,27,17,7,7,Slide32.bmp,1687,6,0,7,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,36,14,6,6,Slide24.bmp,3444,6,6,0,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,24,13,4,4,Slide23.bmp,5615,6,6,0,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,14,9,3,3,Slide32.bmp,2915,2,0,7,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,62,6,7,7,Slide28.bmp,10090,2,7,0,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
122,1,1,10,5,3,3,Slide20.bmp,12897,2,3,0,11,4,18,9,19,7,-10
,,,,,,,,,,,,,,,,,,
123,1,1,53,33,4,4,Slide32.bmp,1545,7,0,4,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,49,30,6,6,Slide26.bmp,2779,7,6,0,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,11,29,3,3,Slide21.bmp,4819,7,7,0,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,40,25,1,1,Slide32.bmp,1301,4,0,9,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,62,22,7,7,Slide28.bmp,4252,4,7,0,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,50,21,3,3,Slide27.bmp,2559,4,7,0,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,27,17,5,5,Slide32.bmp,2784,1,0,5,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,63,14,2,2,Slide29.bmp,7749,1,8,0,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,36,13,7,7,Slide24.bmp,8106,1,7,0,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,14,9,6,6,Slide32.bmp,6358,2,0,4,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,24,6,3,3,Slide23.bmp,7263,2,7,0,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
123,1,1,10,5,6,6,Slide20.bmp,13405,2,6,0,7,6,22,16,11,1,5
,,,,,,,,,,,,,,,,,,
124,1,1,66,41,1,1,Slide32.bmp,3120,6,0,9,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,50,38,3,3,Slide27.bmp,4271,6,7,0,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,63,37,1,1,Slide29.bmp,2991,6,9,0,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,53,33,8,8,Slide32.bmp,5077,1,0,8,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,10,30,8,8,Slide20.bmp,4567,1,8,0,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,37,29,4,4,Slide25.bmp,11325,1,6,0,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,40,25,3,3,Slide32.bmp,6704,4,0,7,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,11,22,3,3,Slide21.bmp,5519,4,7,0,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,49,21,9,9,Slide26.bmp,20654,4,9,0,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,14,9,1,1,Slide32.bmp,5040,2,0,9,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,62,6,8,8,Slide28.bmp,8988,2,8,0,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
124,1,1,23,5,6,6,Slide22.bmp,26354,2,6,0,8,6,22,16,8,2,8
,,,,,,,,,,,,,,,,,,
125,1,1,53,33,5,5,Slide32.bmp,3152,4,0,5,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
125,1,1,50,30,4,4,Slide27.bmp,9847,4,6,0,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
125,1,1,62,29,7,7,Slide28.bmp,7704,4,7,0,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
125,1,1,40,25,1,1,Slide32.bmp,3937,1,0,9,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
125,1,1,37,22,3,3,Slide25.bmp,12029,1,7,0,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
125,1,1,10,21,3,3,Slide20.bmp,7901,1,3,0,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
125,1,1,14,9,4,4,Slide32.bmp,4579,2,0,6,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
125,1,1,49,6,8,8,Slide26.bmp,12828,2,8,0,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
125,1,1,36,5,7,7,Slide24.bmp,10066,2,7,0,6,7,19,19,16,-1,3
,,,,,,,,,,,,,,,,,,
126,1,1,66,41,6,6,Slide32.bmp,2809,4,0,4,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
126,1,1,37,38,4,4,Slide25.bmp,2361,4,6,0,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
126,1,1,36,37,8,8,Slide24.bmp,2504,4,8,0,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
126,1,1,53,33,8,8,Slide32.bmp,567,2,0,8,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
126,1,1,24,30,8,8,Slide23.bmp,3076,2,2,0,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
126,1,1,11,29,4,4,Slide21.bmp,9917,2,6,0,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
126,1,1,40,25,4,4,Slide32.bmp,1538,1,0,6,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
126,1,1,10,22,2,2,Slide20.bmp,4366,1,2,0,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
126,1,1,23,21,3,3,Slide22.bmp,3724,1,3,0,5,7,19,19,10,-2,9
,,,,,,,,,,,,,,,,,,
127,1,1,66,41,4,4,Slide32.bmp,661,2,0,6,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,36,38,9,9,Slide24.bmp,2582,2,9,0,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,49,37,5,5,Slide26.bmp,3594,2,5,0,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,40,25,1,1,Slide32.bmp,780,4,0,9,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,63,22,1,1,Slide29.bmp,1778,4,9,0,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,23,21,5,5,Slide22.bmp,2153,4,5,0,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,27,17,8,8,Slide32.bmp,1052,7,0,8,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,50,14,5,5,Slide27.bmp,2042,7,5,0,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,11,13,5,5,Slide21.bmp,2942,7,5,0,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,14,9,7,7,Slide32.bmp,3501,1,0,3,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,37,6,4,4,Slide25.bmp,6001,1,6,0,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
127,1,1,10,5,4,4,Slide20.bmp,10239,1,4,0,9,6,19,20,15,3,5
,,,,,,,,,,,,,,,,,,
131,1,1,66,41,2,2,Slide32.bmp,1207,4,0,8,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,24,38,2,2,Slide23.bmp,3497,4,8,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,37,37,2,2,Slide25.bmp,3191,4,8,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,53,33,6,6,Slide32.bmp,768,7,0,6,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,10,30,8,8,Slide20.bmp,4660,7,8,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,50,29,2,2,Slide27.bmp,3867,7,8,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,40,25,5,5,Slide32.bmp,1370,6,0,5,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,62,22,6,6,Slide28.bmp,5999,6,6,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,23,21,4,4,Slide22.bmp,6918,6,4,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,27,17,4,4,Slide32.bmp,3742,1,0,4,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,49,14,6,6,Slide26.bmp,8336,1,6,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,63,13,1,1,Slide29.bmp,3149,1,9,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,14,9,5,5,Slide32.bmp,5497,2,0,5,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,36,6,6,6,Slide24.bmp,11992,2,6,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
131,1,1,11,5,3,3,Slide21.bmp,7668,2,7,0,8,5,20,16,13,3,3
,,,,,,,,,,,,,,,,,,
132,1,1,66,41,3,3,Slide32.bmp,1537,2,0,7,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,11,38,3,3,Slide21.bmp,14978,2,7,0,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,36,37,7,7,Slide24.bmp,5031,2,7,0,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,53,33,8,8,Slide32.bmp,1507,7,0,8,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,37,30,4,4,Slide25.bmp,4287,7,6,0,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,50,29,4,4,Slide27.bmp,4863,7,6,0,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,40,25,4,4,Slide32.bmp,1709,4,0,6,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,10,22,5,5,Slide20.bmp,4709,4,5,0,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,23,21,5,5,Slide22.bmp,4807,4,5,0,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,27,17,6,6,Slide32.bmp,2836,1,0,6,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,49,14,6,6,Slide26.bmp,1378,1,6,0,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
132,1,1,62,13,6,6,Slide28.bmp,10698,1,6,0,6,5,17,20,10,1,10
,,,,,,,,,,,,,,,,,,
133,1,1,66,41,5,5,Slide32.bmp,2726,1,0,5,8,7,24,15,15,1,0
,,,,,,,,,,,,,,,,,,
133,1,1,24,38,6,6,Slide23.bmp,2800,1,4,0,8,7,24,15,15,1,0
,,,,,,,,,,,,,,,,,,
133,1,1,10,37,3,3,Slide20.bmp,3635,1,3,0,8,7,24,15,15,1,0
,,,,,,,,,,,,,,,,,,
133,1,1,40,25,4,4,Slide32.bmp,1709,6,0,6,8,7,24,15,15,1,0
,,,,,,,,,,,,,,,,,,
133,1,1,50,22,4,4,Slide27.bmp,4724,6,6,0,8,7,24,15,15,1,0
,,,,,,,,,,,,,,,,,,
133,1,1,49,21,6,6,Slide26.bmp,3349,6,6,0,8,7,24,15,15,1,0
,,,,,,,,,,,,,,,,,,
134,1,1,53,33,8,8,Slide32.bmp,1440,4,0,8,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
134,1,1,49,30,7,7,Slide26.bmp,2647,4,7,0,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
134,1,1,63,29,7,7,Slide29.bmp,8125,4,3,0,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
134,1,1,40,25,2,2,Slide32.bmp,2286,2,0,8,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
134,1,1,10,22,2,2,Slide20.bmp,2859,2,2,0,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
134,1,1,24,21,7,7,Slide23.bmp,2355,2,3,0,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
134,1,1,14,9,8,8,Slide32.bmp,4923,1,0,2,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
134,1,1,23,6,2,2,Slide22.bmp,6178,1,2,0,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
134,1,1,50,5,7,7,Slide27.bmp,16478,1,3,0,4,8,16,17,14,-4,3
,,,,,,,,,,,,,,,,,,
135,1,1,40,25,2,2,Slide32.bmp,712,1,0,8,11,6,16,21,12,5,9
,,,,,,,,,,,,,,,,,,
135,1,1,23,22,6,6,Slide22.bmp,11850,1,6,0,11,6,16,21,12,5,9
,,,,,,,,,,,,,,,,,,
135,1,1,37,21,2,2,Slide25.bmp,4810,1,8,0,11,6,16,21,12,5,9
,,,,,,,,,,,,,,,,,,
136,1,1,66,41,3,3,Slide32.bmp,532,7,0,7,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,37,38,2,2,Slide25.bmp,2808,7,8,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,24,37,2,2,Slide23.bmp,3534,7,8,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,53,33,7,7,Slide32.bmp,797,6,0,7,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,36,30,5,5,Slide24.bmp,5183,6,5,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,62,29,7,7,Slide28.bmp,10005,6,7,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,40,25,3,3,Slide32.bmp,741,2,0,7,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,11,22,4,4,Slide21.bmp,5414,2,6,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,23,21,5,5,Slide22.bmp,7330,2,5,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,27,17,6,6,Slide32.bmp,2620,1,0,6,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,63,14,4,4,Slide29.bmp,7636,1,6,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,10,13,4,4,Slide20.bmp,7656,1,4,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,14,9,3,3,Slide32.bmp,2755,4,0,7,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,50,6,4,4,Slide27.bmp,5610,4,6,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
136,1,1,49,5,6,6,Slide26.bmp,8411,4,6,0,5,7,12,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,66,41,3,3,Slide32.bmp,1226,6,0,7,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,63,38,2,2,Slide29.bmp,12058,6,8,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,49,37,7,7,Slide26.bmp,3390,6,7,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,53,33,8,8,Slide32.bmp,1388,4,0,8,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,62,30,7,7,Slide28.bmp,7574,4,7,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,37,29,4,4,Slide25.bmp,4279,4,6,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,40,25,5,5,Slide32.bmp,885,1,0,5,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,50,22,6,6,Slide27.bmp,7869,1,4,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,36,21,6,6,Slide24.bmp,5478,1,6,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,27,17,7,7,Slide32.bmp,2052,2,0,7,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,23,14,5,5,Slide22.bmp,7175,2,5,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,10,13,4,4,Slide20.bmp,7516,2,4,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,14,9,3,3,Slide32.bmp,4425,7,0,7,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,24,6,3,3,Slide23.bmp,5267,7,7,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
137,1,1,11,5,7,7,Slide21.bmp,12930,7,3,0,5,7,19,15,17,-2,-2
,,,,,,,,,,,,,,,,,,
138,1,1,66,41,2,2,Slide32.bmp,852,1,0,8,9,4,21,18,13,5,5
,,,,,,,,,,,,,,,,,,
138,1,1,10,38,6,6,Slide20.bmp,2202,1,6,0,9,4,21,18,13,5,5
,,,,,,,,,,,,,,,,,,
138,1,1,49,37,8,8,Slide26.bmp,2369,1,8,0,9,4,21,18,13,5,5
,,,,,,,,,,,,,,,,,,
138,1,1,14,9,7,7,Slide32.bmp,4786,2,0,3,9,4,21,18,13,5,5
,,,,,,,,,,,,,,,,,,
138,1,1,62,6,8,8,Slide28.bmp,9411,2,8,0,9,4,21,18,13,5,5
,,,,,,,,,,,,,,,,,,
138,1,1,63,5,1,1,Slide29.bmp,10041,2,9,0,9,4,21,18,13,5,5
,,,,,,,,,,,,,,,,,,
139,1,1,66,41,5,5,Slide32.bmp,2231,6,0,5,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,24,38,4,4,Slide23.bmp,1693,6,6,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,36,37,9,9,Slide24.bmp,1572,6,9,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,53,33,9,9,Slide32.bmp,1605,4,0,9,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,63,30,2,2,Slide29.bmp,2353,4,8,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,49,29,8,8,Slide26.bmp,2826,4,8,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,40,25,1,1,Slide32.bmp,914,1,0,9,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,11,22,3,3,Slide21.bmp,9089,1,7,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,10,21,6,6,Slide20.bmp,7564,1,6,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,27,17,9,9,Slide32.bmp,2131,2,0,9,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,23,14,5,5,Slide22.bmp,11428,2,5,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,37,13,4,4,Slide25.bmp,5028,2,6,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,14,9,4,4,Slide32.bmp,2722,7,0,6,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,50,6,3,3,Slide27.bmp,7003,7,7,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
139,1,1,62,5,7,7,Slide28.bmp,10872,7,7,0,4,6,13,14,16,-2,-2
,,,,,,,,,,,,,,,,,,
140,1,1,66,41,2,2,Slide32.bmp,926,6,0,8,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,49,38,8,8,Slide26.bmp,1942,6,8,0,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,23,37,1,1,Slide22.bmp,2372,6,1,0,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,53,33,3,3,Slide32.bmp,1649,1,0,3,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,24,30,2,2,Slide23.bmp,1754,1,8,0,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,63,29,2,2,Slide29.bmp,2583,1,8,0,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,27,17,3,3,Slide32.bmp,1857,2,0,3,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,36,14,4,4,Slide24.bmp,7207,2,4,0,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,10,13,1,1,Slide20.bmp,2193,2,1,0,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,14,9,7,7,Slide32.bmp,3513,4,0,3,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,11,6,8,8,Slide21.bmp,3397,4,2,0,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
140,1,1,37,5,7,7,Slide25.bmp,6992,4,3,0,6,7,17,17,11,-1,6
,,,,,,,,,,,,,,,,,,
141,1,1,40,25,7,7,Slide32.bmp,545,2,0,3,4,6,25,19,5,-2,14
,,,,,,,,,,,,,,,,,,
141,1,1,50,22,9,9,Slide27.bmp,1950,2,1,0,4,6,25,19,5,-2,14
,,,,,,,,,,,,,,,,,,
141,1,1,36,21,9,9,Slide24.bmp,5983,2,9,0,4,6,25,19,5,-2,14
,,,,,,,,,,,,,,,,,,
141,1,1,14,9,6,6,Slide32.bmp,6635,1,0,4,4,6,25,19,5,-2,14
,,,,,,,,,,,,,,,,,,
141,1,1,49,6,9,9,Slide26.bmp,4772,1,9,0,4,6,25,19,5,-2,14
,,,,,,,,,,,,,,,,,,
141,1,1,10,5,1,1,Slide20.bmp,13885,1,1,0,4,6,25,19,5,-2,14
,,,,,,,,,,,,,,,,,,
142,1,1,66,41,1,1,Slide32.bmp,2080,2,0,9,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
142,1,1,11,38,4,4,Slide21.bmp,2701,2,6,0,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
142,1,1,10,37,3,3,Slide20.bmp,5879,2,3,0,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
142,1,1,53,33,9,9,Slide32.bmp,1334,4,0,9,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
142,1,1,63,30,1,1,Slide29.bmp,2923,4,9,0,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
142,1,1,50,29,5,5,Slide27.bmp,3795,4,5,0,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
142,1,1,27,17,8,8,Slide32.bmp,1934,1,0,8,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
142,1,1,37,14,6,6,Slide25.bmp,4168,1,4,0,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
